year,season,area,ess,age,length
2018,1,5,0.544281299,15,108
2018,1,5,0.544281299,19,120
2018,1,5,0.544281299,23,120
2018,1,5,0.544281299,40,134
2018,1,5,0.544281299,12,140
2018,1,5,0.544281299,39,140
2018,1,5,0.544281299,31,146
2018,1,5,0.544281299,24,154
2018,2,5,0.544281299,11,118
2018,2,5,0.544281299,22,136
2018,3,5,0.544281299,27,132
2019,1,5,0.544281299,19,102
2019,1,5,0.544281299,14,108
2019,1,5,0.544281299,31,120
2019,2,5,0.544281299,13,106
2019,2,5,0.544281299,21,132
2019,2,5,0.544281299,33,156
2019,2,5,0.544281299,40,168
2019,3,5,0.544281299,40,146
2020,1,5,0.544281299,3,60
2020,2,5,0.544281299,10,102
2020,2,5,0.544281299,10,108
2020,2,5,0.544281299,13,124
2020,2,5,0.544281299,16,136
2020,2,5,0.544281299,35,150
2020,3,5,0.544281299,14,106
2020,3,5,0.544281299,15,110
2020,3,5,0.544281299,16,114
2020,3,5,0.544281299,16,116
2020,3,5,0.544281299,22,116
2020,3,5,0.544281299,21,128
2020,3,5,0.544281299,16,134
2020,3,5,0.544281299,24,138
2020,3,5,0.544281299,22,144
2020,4,5,0.544281299,12,100
2020,4,5,0.544281299,11,112
2020,4,5,0.544281299,24,132
2020,4,5,0.544281299,40,134
2021,2,5,0.544281299,9,110
2021,2,5,0.544281299,24,130
2021,3,5,0.544281299,30,164
2023,2,5,0.544281299,26,134
2023,2,5,0.544281299,18,144
2023,2,5,0.544281299,22,144
2023,3,5,0.544281299,11,106
2023,3,5,0.544281299,12,108
2023,3,5,0.544281299,20,108
2023,3,5,0.544281299,40,140
2014,3,2,4.818916873,31,148
2014,3,2,4.818916873,26,150
2014,3,2,4.818916873,27,150
2014,3,2,4.818916873,35,152
2014,3,2,4.818916873,24,154
2014,3,2,4.818916873,35,154
2014,3,2,4.818916873,32,156
2014,4,2,4.818916873,21,136
2014,4,2,4.818916873,27,144
2014,4,2,4.818916873,33,148
2014,4,2,4.818916873,38,160
1991,1,2,4.818916873,1,24
1991,1,2,4.818916873,2,26
1991,3,2,4.818916873,2,36
1991,3,2,4.818916873,2,42
1992,2,2,4.818916873,3,48
2020,1,2,4.818916873,1,14
2020,1,2,4.818916873,1,14
2020,1,2,4.818916873,1,14
2020,1,2,4.818916873,1,16
2020,1,2,4.818916873,1,18
2020,1,2,4.818916873,1,20
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,22
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,24
2020,1,2,4.818916873,1,28
2020,1,2,4.818916873,1,30
1990,3,3,0.533630841,2,34
1991,3,3,0.533630841,2,30
1991,3,3,0.533630841,1,32
1991,3,3,0.533630841,2,32
1991,3,3,0.533630841,2,32
1991,3,3,0.533630841,2,46
1991,4,3,0.533630841,2,30
1992,1,3,0.533630841,3,48
1992,1,3,0.533630841,3,48
1992,1,3,0.533630841,3,56
1992,1,3,0.533630841,4,60
2006,2,3,0.533630841,1,28
2006,2,3,0.533630841,1,36
2009,1,3,0.533630841,2,30
2009,1,3,0.533630841,2,34
2009,1,3,0.533630841,2,36
2009,1,3,0.533630841,1,38
2009,2,3,0.533630841,1,32
2009,2,3,0.533630841,2,32
2013,2,3,0.533630841,2,34
2013,2,3,0.533630841,1,38
2013,2,3,0.533630841,2,40
2013,2,3,0.533630841,3,56
2013,2,3,0.533630841,4,62
2013,2,3,0.533630841,4,64
2013,2,3,0.533630841,4,66
2013,2,3,0.533630841,5,70
2013,3,3,0.533630841,2,38
2013,3,3,0.533630841,2,46
2013,3,3,0.533630841,3,46
2013,3,3,0.533630841,3,46
2013,3,3,0.533630841,3,48
2013,3,3,0.533630841,3,48
2013,3,3,0.533630841,3,50
2013,3,3,0.533630841,3,50
2013,3,3,0.533630841,5,50
2013,3,3,0.533630841,4,54
2013,3,3,0.533630841,4,60
2013,4,3,0.533630841,1,28
2013,4,3,0.533630841,3,40
2013,4,3,0.533630841,3,44
2013,4,3,0.533630841,3,46
2013,4,3,0.533630841,3,46
2013,4,3,0.533630841,3,46
2013,4,3,0.533630841,3,46
2013,4,3,0.533630841,3,48
2013,4,3,0.533630841,3,50
2013,4,3,0.533630841,2,52
2013,4,3,0.533630841,6,86
2014,1,3,0.533630841,3,48
2014,1,3,0.533630841,3,50
2014,1,3,0.533630841,3,52
2014,1,3,0.533630841,4,52
2014,1,3,0.533630841,4,54
2014,1,3,0.533630841,3,56
2014,1,3,0.533630841,5,56
2014,1,3,0.533630841,3,58
2014,1,3,0.533630841,3,60
2014,1,3,0.533630841,5,62
2014,1,3,0.533630841,4,64
2014,1,3,0.533630841,5,66
2014,1,3,0.533630841,5,66
2014,1,3,0.533630841,5,70
2014,1,3,0.533630841,5,72
2014,1,3,0.533630841,6,72
2014,1,3,0.533630841,5,74
2014,1,3,0.533630841,7,80
2014,1,3,0.533630841,6,84
2014,1,3,0.533630841,8,84
2014,1,3,0.533630841,8,84
2014,1,3,0.533630841,7,86
2014,1,3,0.533630841,8,90
2014,1,3,0.533630841,8,92
2014,1,3,0.533630841,8,92
2014,2,3,0.533630841,3,46
2014,2,3,0.533630841,3,50
2014,2,3,0.533630841,3,52
2014,2,3,0.533630841,3,52
2014,2,3,0.533630841,3,52
2014,2,3,0.533630841,2,56
2014,2,3,0.533630841,4,56
2014,2,3,0.533630841,4,60
2014,2,3,0.533630841,3,62
2014,2,3,0.533630841,5,64
2014,2,3,0.533630841,8,84
2014,3,3,0.533630841,2,42
2014,3,3,0.533630841,3,44
2014,3,3,0.533630841,2,46
2014,3,3,0.533630841,4,62
2014,3,3,0.533630841,5,64
2014,3,3,0.533630841,5,64
2014,3,3,0.533630841,6,66
2014,3,3,0.533630841,5,68
2014,3,3,0.533630841,5,68
2014,3,3,0.533630841,40,144
2014,4,3,0.533630841,7,68
2014,4,3,0.533630841,5,72
2014,4,3,0.533630841,5,76
2014,4,3,0.533630841,9,92
2015,1,3,0.533630841,4,66
2015,1,3,0.533630841,7,70
2015,1,3,0.533630841,6,74
2015,1,3,0.533630841,7,74
2015,1,3,0.533630841,5,76
2015,1,3,0.533630841,6,84
2015,1,3,0.533630841,9,86
2015,1,3,0.533630841,7,88
2015,1,3,0.533630841,10,88
2015,2,3,0.533630841,2,46
2015,2,3,0.533630841,3,48
2015,2,3,0.533630841,3,52
2015,2,3,0.533630841,3,54
2015,2,3,0.533630841,3,54
2015,2,3,0.533630841,3,56
2015,2,3,0.533630841,3,56
2015,2,3,0.533630841,4,56
2015,2,3,0.533630841,3,58
2015,2,3,0.533630841,4,58
2015,2,3,0.533630841,4,58
2015,2,3,0.533630841,4,60
2015,2,3,0.533630841,3,62
2015,2,3,0.533630841,5,64
2015,2,3,0.533630841,5,64
2015,2,3,0.533630841,5,64
2015,2,3,0.533630841,5,68
2015,2,3,0.533630841,5,70
2015,2,3,0.533630841,6,72
2015,2,3,0.533630841,4,78
2015,2,3,0.533630841,6,78
2015,2,3,0.533630841,6,80
2015,2,3,0.533630841,7,80
2015,2,3,0.533630841,8,82
2015,2,3,0.533630841,7,84
2015,2,3,0.533630841,7,86
2015,2,3,0.533630841,8,86
2015,2,3,0.533630841,9,90
2015,4,3,0.533630841,5,58
2015,4,3,0.533630841,3,60
2015,4,3,0.533630841,4,60
2015,4,3,0.533630841,4,60
2015,4,3,0.533630841,5,62
2015,4,3,0.533630841,4,64
2015,4,3,0.533630841,6,74
2015,4,3,0.533630841,5,76
2015,4,3,0.533630841,6,76
2015,4,3,0.533630841,7,78
2015,4,3,0.533630841,5,84
2015,4,3,0.533630841,7,84
2015,4,3,0.533630841,18,122
2016,2,3,0.533630841,3,72
2016,4,3,0.533630841,9,80
2016,4,3,0.533630841,9,94
2016,4,3,0.533630841,27,126
2016,4,3,0.533630841,32,126
2017,1,3,0.533630841,12,90
2017,1,3,0.533630841,14,110
2018,1,3,0.533630841,2,40
2018,1,3,0.533630841,3,50
2019,3,3,0.533630841,4,60
2019,3,3,0.533630841,3,70
2019,4,3,0.533630841,4,66
2021,1,3,0.533630841,3,58
2021,1,3,0.533630841,3,58
2022,2,3,0.533630841,4,74
2022,3,3,0.533630841,3,58
2023,2,3,0.533630841,3,46
2024,1,3,0.533630841,3,62
2015,1,4,0.533630841,7,70
2015,1,4,0.533630841,5,72
2015,1,4,0.533630841,6,76
2017,2,4,0.533630841,1,32
2017,2,4,0.533630841,2,32
2017,4,4,0.533630841,8,76
1991,1,3,0.533630841,4,60
1991,1,3,0.533630841,4,66
1991,1,3,0.533630841,4,66
1992,2,3,0.533630841,2,48
1992,2,3,0.533630841,3,50
1992,2,3,0.533630841,3,52
1992,2,3,0.533630841,4,54
1992,2,3,0.533630841,3,56
1992,2,3,0.533630841,4,58
1992,2,3,0.533630841,4,58
1992,2,3,0.533630841,4,62
2013,2,3,0.533630841,2,36
2013,2,3,0.533630841,2,38
2019,3,3,0.533630841,2,38
2013,4,4,0.533630841,2,38
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,42
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,2,44
2013,4,4,0.533630841,3,44
2013,4,4,0.533630841,3,44
2013,4,4,0.533630841,2,46
2013,4,4,0.533630841,2,46
2013,4,4,0.533630841,2,46
2013,4,4,0.533630841,2,46
2013,4,4,0.533630841,2,46
2013,4,4,0.533630841,3,46
2013,4,4,0.533630841,3,46
2013,4,4,0.533630841,3,46
2013,4,4,0.533630841,3,48
2013,4,4,0.533630841,3,48
2013,4,4,0.533630841,3,48
2013,4,4,0.533630841,3,50
2013,4,4,0.533630841,3,50
2013,4,4,0.533630841,3,50
2013,4,4,0.533630841,3,50
2013,4,4,0.533630841,3,50
2013,4,4,0.533630841,4,50
2013,4,4,0.533630841,3,52
2013,4,4,0.533630841,3,52
2013,4,4,0.533630841,3,52
2013,4,4,0.533630841,3,52
2013,4,4,0.533630841,4,52
2013,4,4,0.533630841,3,56
2013,4,4,0.533630841,4,60
2013,4,4,0.533630841,5,62
2013,4,4,0.533630841,4,66
2013,4,4,0.533630841,6,74
2013,4,4,0.533630841,6,74
2013,4,4,0.533630841,7,76
2013,4,4,0.533630841,6,78
2013,4,4,0.533630841,6,78
2013,4,4,0.533630841,7,78
2013,4,4,0.533630841,7,78
2013,4,4,0.533630841,8,78
2013,4,4,0.533630841,6,82
2013,4,4,0.533630841,7,88
2014,3,4,0.533630841,2,36
2014,3,4,0.533630841,2,36
2014,3,4,0.533630841,2,46
2014,3,4,0.533630841,3,48
2014,3,4,0.533630841,3,48
2014,3,4,0.533630841,3,50
2014,3,4,0.533630841,2,54
2014,3,4,0.533630841,3,54
2014,3,4,0.533630841,5,62
2014,3,4,0.533630841,5,68
2014,3,4,0.533630841,6,68
2015,3,4,0.533630841,4,54
2015,4,4,0.533630841,2,38
2015,4,4,0.533630841,3,52
2015,4,4,0.533630841,3,54
2015,4,4,0.533630841,4,54
2015,4,4,0.533630841,4,56
2015,4,4,0.533630841,4,58
2015,4,4,0.533630841,4,58
2015,4,4,0.533630841,5,60
2015,4,4,0.533630841,5,60
2015,4,4,0.533630841,4,66
2020,3,4,0.533630841,2,42
2020,3,4,0.533630841,2,42
2020,3,4,0.533630841,2,42
2020,3,4,0.533630841,3,42
2020,3,4,0.533630841,2,48
2020,3,4,0.533630841,2,50
2020,3,4,0.533630841,3,50
2020,3,4,0.533630841,3,50
2020,3,4,0.533630841,3,52
2020,3,4,0.533630841,3,58
2020,3,4,0.533630841,6,64
2020,3,4,0.533630841,4,72
2020,3,4,0.533630841,7,76
